Event,TimeSinceStart,Days,Hours,Minutes,AvgPlantGrowth,SectionNumber,PlantType,NoOfSprinklers,NoOfHeaters,TempSensors,SoilSensors,HumiditySensor,WaterLevel,WaterNeed,SprinklerStatus,CurrentTempera,HeaterStatus,FertilizerLevel,LowDayLight,LowLightSeverity,PestAttack,PestSeverity,Power Failure,PowerOffTimeRemaining,Rain,RainTimeRemaining,WaterCutOff,WaterCutOffTimeRemaining
Heaters turned OFF,61140,42,11,0,78.05,2,Corn,10,5,true,true,true,208.90,156.11,Off,71.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,61170,42,11,30,78.14,2,Corn,10,5,true,true,true,130.80,156.27,On,71.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,61185,42,11,45,78.14,2,Corn,10,5,true,true,true,216.73,156.27,Off,71.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,61215,42,12,15,78.22,2,Corn,10,5,true,true,true,138.60,156.44,On,74.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,61230,42,12,30,78.22,2,Corn,10,5,true,true,true,224.49,156.44,Off,74.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,61260,42,13,0,78.22,2,Corn,10,5,true,true,true,146.27,156.44,On,74.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,61275,42,13,15,78.30,2,Corn,10,5,true,true,true,232.16,156.61,Off,78.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,61305,42,13,45,78.30,2,Corn,10,5,true,true,true,156.46,156.61,On,78.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,61320,42,14,0,78.30,2,Corn,10,5,true,true,true,242.31,156.61,Off,78.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,61365,42,14,45,78.39,2,Corn,10,5,true,true,true,124.77,156.77,On,83.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,61380,42,15,0,78.39,2,Corn,10,5,true,true,true,210.58,156.77,Off,83.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,61410,42,15,30,78.47,2,Corn,10,5,true,true,true,132.15,156.94,On,86.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,61425,42,15,45,78.47,2,Corn,10,5,true,true,true,217.91,156.94,Off,86.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,61455,42,16,15,78.55,2,Corn,10,5,true,true,true,139.44,157.11,On,89.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,61470,42,16,30,78.55,2,Corn,10,5,true,true,true,225.16,157.11,Off,89.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,61500,42,17,0,78.55,2,Corn,10,5,true,true,true,146.61,157.11,On,89.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,61515,42,17,15,78.64,2,Corn,10,5,true,true,true,232.33,157.27,Off,93.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,61545,42,17,45,78.64,2,Corn,10,5,true,true,true,153.70,157.27,On,93.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,61560,42,18,0,78.64,2,Corn,10,5,true,true,true,239.38,157.27,Off,93.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,61605,42,18,45,78.72,2,Corn,10,5,true,true,true,121.34,157.44,On,85.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,61620,42,19,0,78.72,2,Corn,10,5,true,true,true,206.98,157.44,Off,85.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,61650,42,19,30,78.80,2,Corn,10,5,true,true,true,128.21,157.61,On,81.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,61665,42,19,45,78.80,2,Corn,10,5,true,true,true,213.81,157.61,Off,81.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,61695,42,20,15,78.89,2,Corn,10,5,true,true,true,135.01,157.77,On,76.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,61710,42,20,30,78.89,2,Corn,10,5,true,true,true,220.56,157.77,Off,76.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,61740,42,21,0,78.89,2,Corn,10,5,true,true,true,141.68,157.77,On,76.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,61755,42,21,15,78.97,2,Corn,10,5,true,true,true,227.23,157.94,Off,71.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,61785,42,21,45,78.97,2,Corn,10,5,true,true,true,148.26,157.94,On,71.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,61800,42,22,0,78.97,2,Corn,10,5,true,true,true,233.78,157.94,Off,71.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,61830,42,22,30,79.05,2,Corn,10,5,true,true,true,154.76,158.11,On,68.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,61845,42,22,45,79.05,2,Corn,10,5,true,true,true,240.24,158.11,Off,68.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,61890,42,23,30,79.14,2,Corn,10,5,true,true,true,121.61,158.27,On,65.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,61905,42,23,45,79.14,2,Corn,10,5,true,true,true,207.05,158.27,Off,65.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
New Day,61920,43,0,0,79.22,2,Corn,10,5,true,true,true,167.48,158.44,Off,61.52,Off,3764.51,false,0.0,false,0.0,false,0,false,0,false,0,
No Random Event Happened,61920,43,0,0,79.22,2,Corn,10,5,true,true,true,167.48,158.44,Off,61.52,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,61935,43,0,15,79.22,2,Corn,10,5,true,true,true,127.91,158.44,On,61.52,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,61950,43,0,30,79.22,2,Corn,10,5,true,true,true,207.61,158.44,Off,61.52,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,61980,43,1,0,79.22,2,Corn,10,5,true,true,true,128.38,158.44,On,61.52,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,61995,43,1,15,79.30,2,Corn,10,5,true,true,true,213.77,158.61,Off,57.52,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62025,43,1,45,79.30,2,Corn,10,5,true,true,true,134.47,158.61,On,57.52,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62040,43,2,0,79.30,2,Corn,10,5,true,true,true,219.82,158.61,Off,57.52,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62070,43,2,30,79.39,2,Corn,10,5,true,true,true,140.47,158.77,On,54.52,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62085,43,2,45,79.39,2,Corn,10,5,true,true,true,225.78,158.77,Off,54.52,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62115,43,3,15,79.47,2,Corn,10,5,true,true,true,146.39,158.94,On,49.52,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62130,43,3,30,79.47,2,Corn,10,5,true,true,true,231.66,158.94,Off,49.52,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62160,43,4,0,79.47,2,Corn,10,5,true,true,true,152.19,158.94,On,49.52,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62175,43,4,15,79.55,2,Corn,10,5,true,true,true,237.45,159.11,Off,43.52,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62220,43,5,0,79.55,2,Corn,10,5,true,true,true,120.77,159.11,On,43.52,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62235,43,5,15,79.64,2,Corn,10,5,true,true,true,205.99,159.27,Off,40.52,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62265,43,5,45,79.64,2,Corn,10,5,true,true,true,126.36,159.27,On,40.52,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62280,43,6,0,79.64,2,Corn,10,5,true,true,true,211.54,159.27,Off,40.52,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Heaters turned ON,62280,43,6,0,79.64,2,Corn,10,5,true,true,true,211.54,159.27,Off,33.52,On,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62310,43,6,30,79.72,2,Corn,10,5,true,true,true,131.86,159.44,On,35.92,On,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62325,43,6,45,79.72,2,Corn,10,5,true,true,true,217.00,159.44,Off,37.12,On,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62355,43,7,15,79.80,2,Corn,10,5,true,true,true,137.28,159.61,On,42.52,On,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62370,43,7,30,79.80,2,Corn,10,5,true,true,true,222.38,159.61,Off,43.72,On,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62400,43,8,0,79.80,2,Corn,10,5,true,true,true,145.23,159.61,On,46.04,On,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62415,43,8,15,79.89,2,Corn,10,5,true,true,true,230.33,159.77,Off,51.24,On,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62445,43,8,45,79.89,2,Corn,10,5,true,true,true,150.44,159.77,On,53.64,On,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62460,43,9,0,79.89,2,Corn,10,5,true,true,true,235.50,159.77,Off,54.84,On,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62490,43,9,30,79.97,2,Corn,10,5,true,true,true,155.57,159.94,On,58.24,On,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62505,43,9,45,79.97,2,Corn,10,5,true,true,true,240.58,159.94,Off,59.44,On,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62550,43,10,30,80.05,2,Corn,10,5,true,true,true,120.59,160.11,On,65.04,On,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62565,43,10,45,80.05,2,Corn,10,5,true,true,true,205.56,160.11,Off,66.24,On,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Heaters turned OFF,62580,43,11,0,80.05,2,Corn,10,5,true,true,true,165.53,160.11,Off,70.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62595,43,11,15,80.14,2,Corn,10,5,true,true,true,125.50,160.27,On,70.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62610,43,11,30,80.14,2,Corn,10,5,true,true,true,210.44,160.27,Off,70.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62640,43,12,0,80.14,2,Corn,10,5,true,true,true,130.30,160.27,On,70.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62655,43,12,15,80.22,2,Corn,10,5,true,true,true,215.23,160.44,Off,73.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62700,43,13,0,80.22,2,Corn,10,5,true,true,true,118.96,160.44,On,73.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62715,43,13,15,80.30,2,Corn,10,5,true,true,true,198.20,160.61,Off,76.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62730,43,13,30,80.30,2,Corn,10,5,true,true,true,158.04,160.61,On,76.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62745,43,13,45,80.30,2,Corn,10,5,true,true,true,242.89,160.61,Off,76.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62790,43,14,30,80.39,2,Corn,10,5,true,true,true,122.39,160.77,On,77.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62805,43,14,45,80.39,2,Corn,10,5,true,true,true,207.20,160.77,Off,77.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62835,43,15,15,80.47,2,Corn,10,5,true,true,true,126.81,160.94,On,82.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62850,43,15,30,80.47,2,Corn,10,5,true,true,true,211.58,160.94,Off,82.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62880,43,16,0,80.47,2,Corn,10,5,true,true,true,131.11,160.94,On,82.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62895,43,16,15,80.55,2,Corn,10,5,true,true,true,215.87,161.11,Off,86.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62925,43,16,45,80.55,2,Corn,10,5,true,true,true,135.32,161.11,On,86.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62940,43,17,0,80.55,2,Corn,10,5,true,true,true,220.04,161.11,Off,86.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,62970,43,17,30,80.64,2,Corn,10,5,true,true,true,139.44,161.27,On,91.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,62985,43,17,45,80.64,2,Corn,10,5,true,true,true,224.13,161.27,Off,91.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63015,43,18,15,80.72,2,Corn,10,5,true,true,true,143.49,161.44,On,85.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63030,43,18,30,80.72,2,Corn,10,5,true,true,true,228.13,161.44,Off,85.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63060,43,19,0,80.72,2,Corn,10,5,true,true,true,147.41,161.44,On,85.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63075,43,19,15,80.80,2,Corn,10,5,true,true,true,232.05,161.61,Off,80.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63105,43,19,45,80.80,2,Corn,10,5,true,true,true,153.94,161.61,On,80.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63120,43,20,0,80.80,2,Corn,10,5,true,true,true,238.53,161.61,Off,80.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63150,43,20,30,80.89,2,Corn,10,5,true,true,true,157.69,161.77,On,77.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63165,43,20,45,80.89,2,Corn,10,5,true,true,true,242.24,161.77,Off,77.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63210,43,21,30,80.97,2,Corn,10,5,true,true,true,142.44,161.94,On,72.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63225,43,21,45,80.97,2,Corn,10,5,true,true,true,226.96,161.94,Off,72.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63255,43,22,15,81.05,2,Corn,10,5,true,true,true,145.99,162.11,On,65.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63270,43,22,30,81.05,2,Corn,10,5,true,true,true,230.46,162.11,Off,65.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63300,43,23,0,81.05,2,Corn,10,5,true,true,true,149.41,162.11,On,65.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63315,43,23,15,81.14,2,Corn,10,5,true,true,true,233.88,162.27,Off,59.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63345,43,23,45,81.14,2,Corn,10,5,true,true,true,152.74,162.27,On,59.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63360,44,0,0,81.14,2,Corn,10,5,true,true,true,237.17,162.27,Off,59.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
New Day,63360,44,0,0,81.22,2,Corn,10,5,true,true,true,237.17,162.44,Off,53.44,Off,2338.54,false,0.0,false,0.0,false,0,false,0,false,0,
No Random Event Happened,63360,44,0,0,81.22,2,Corn,10,5,true,true,true,237.17,162.44,Off,53.44,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63390,44,0,30,81.22,2,Corn,10,5,true,true,true,155.99,162.44,On,53.44,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63405,44,0,45,81.22,2,Corn,10,5,true,true,true,240.38,162.44,Off,53.44,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63435,44,1,15,81.30,2,Corn,10,5,true,true,true,159.16,162.61,On,49.44,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63450,44,1,30,81.30,2,Corn,10,5,true,true,true,237.89,162.61,Off,49.44,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63480,44,2,0,81.30,2,Corn,10,5,true,true,true,156.58,162.61,On,49.44,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63495,44,2,15,81.39,2,Corn,10,5,true,true,true,235.31,162.77,Off,41.44,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63525,44,2,45,81.39,2,Corn,10,5,true,true,true,156.63,162.77,On,41.44,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63540,44,3,0,81.39,2,Corn,10,5,true,true,true,240.94,162.77,Off,41.44,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Heaters turned ON,63540,44,3,0,81.39,2,Corn,10,5,true,true,true,240.94,162.77,Off,34.44,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63570,44,3,30,81.47,2,Corn,10,5,true,true,true,159.51,162.94,On,36.84,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63585,44,3,45,81.47,2,Corn,10,5,true,true,true,243.78,162.94,Off,38.04,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63615,44,4,15,81.55,2,Corn,10,5,true,true,true,162.31,163.11,On,32.44,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63630,44,4,30,81.55,2,Corn,10,5,true,true,true,246.53,163.11,Off,33.64,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63675,44,5,15,81.64,2,Corn,10,5,true,true,true,124.20,163.27,On,29.24,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63690,44,5,30,81.64,2,Corn,10,5,true,true,true,208.38,163.27,Off,30.44,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63720,44,6,0,81.64,2,Corn,10,5,true,true,true,126.74,163.27,On,32.84,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63735,44,6,15,81.72,2,Corn,10,5,true,true,true,210.92,163.44,Off,26.04,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63765,44,6,45,81.72,2,Corn,10,5,true,true,true,129.20,163.44,On,28.44,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63780,44,7,0,81.72,2,Corn,10,5,true,true,true,213.34,163.44,Off,29.64,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63810,44,7,30,81.80,2,Corn,10,5,true,true,true,131.58,163.61,On,34.04,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63825,44,7,45,81.80,2,Corn,10,5,true,true,true,215.68,163.61,Off,35.24,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63855,44,8,15,81.89,2,Corn,10,5,true,true,true,133.87,163.77,On,42.64,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63870,44,8,30,81.89,2,Corn,10,5,true,true,true,217.93,163.77,Off,43.84,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63900,44,9,0,81.89,2,Corn,10,5,true,true,true,136.04,163.77,On,46.24,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63915,44,9,15,81.97,2,Corn,10,5,true,true,true,214.49,163.94,Off,52.36,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63945,44,9,45,81.97,2,Corn,10,5,true,true,true,132.52,163.94,On,54.76,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,63960,44,10,0,81.97,2,Corn,10,5,true,true,true,216.54,163.94,Off,55.96,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,63990,44,10,30,82.05,2,Corn,10,5,true,true,true,134.53,164.11,On,61.36,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,64005,44,10,45,82.05,2,Corn,10,5,true,true,true,218.50,164.11,Off,62.56,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,64035,44,11,15,82.14,2,Corn,10,5,true,true,true,136.44,164.27,On,66.96,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,64050,44,11,30,82.14,2,Corn,10,5,true,true,true,214.78,164.27,Off,68.08,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,64080,44,12,0,82.14,2,Corn,10,5,true,true,true,132.64,164.27,On,70.48,On,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Heaters turned OFF,64080,44,12,0,82.14,2,Corn,10,5,true,true,true,132.64,164.27,On,71.48,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,64095,44,12,15,82.22,2,Corn,10,5,true,true,true,216.57,164.44,Off,71.48,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,64125,44,12,45,82.22,2,Corn,10,5,true,true,true,137.09,164.44,On,71.48,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,64140,44,13,0,82.22,2,Corn,10,5,true,true,true,220.98,164.44,Off,71.48,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,64170,44,13,30,82.30,2,Corn,10,5,true,true,true,141.46,164.61,On,76.48,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,64185,44,13,45,82.30,2,Corn,10,5,true,true,true,225.31,164.61,Off,76.48,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,64215,44,14,15,82.39,2,Corn,10,5,true,true,true,143.01,164.77,On,80.48,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,64230,44,14,30,82.39,2,Corn,10,5,true,true,true,226.81,164.77,Off,80.48,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,64260,44,15,0,82.39,2,Corn,10,5,true,true,true,147.17,164.77,On,80.48,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,64275,44,15,15,82.47,2,Corn,10,5,true,true,true,230.98,164.94,Off,84.48,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,64305,44,15,45,82.47,2,Corn,10,5,true,true,true,148.51,164.94,On,84.48,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,64320,44,16,0,82.47,2,Corn,10,5,true,true,true,232.27,164.94,Off,84.48,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,64350,44,16,30,82.55,2,Corn,10,5,true,true,true,149.76,165.11,On,87.48,Off,876.56,false,0.0,false,0.0,false,0,false,0,false,0,
